ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191143,NORTH DUM DUM MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,25,22,19,24,25,27,0,0,0,0,0,0,5,10,16,15,18,22,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191144,SOUTH DUM DUM MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,17,22,27,22,39,27,0,0,0,0,0,0,19,27,25,24,33,38,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191145,NEW BARRACKPORE MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,30,29,26,43,19,48,0,0,0,0,0,0,3,6,8,7,15,8,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191146,BASIRHAT MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,17,18,29,26,21,29,0,0,0,0,0,0,73,65,52,65,56,47,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191147,BADURIA MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,4,3,10,10,8,6,0,0,0,0,0,0,21,14,15,19,14,21,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191148,TAKI MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,50,77,64,75,51,47,0,0,0,0,0,0,29,26,39,47,25,26,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191149,BONGAON MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,25,25,28,37,35,25,0,0,0,0,0,0,9,4,17,19,18,14,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191127,RAJARHAT- GOPALPUR MUNICIPALITY,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,36,41,26,30,40,18,0,0,0,0,0,0,29,19,24,27,21,21,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191107,RAJARHAT,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,35,29,20,32,45,40,0,0,0,0,0,0,17,12,10,17,32,32,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191108,BARRACKPORE - I,Rural,2,cat2,UPS (I-VIII),2,Tribal Welfare Department,2,SC,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191136,NORTH BARRACKPORE MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),2,Tribal Welfare Department,2,SC,3,2,1,1,3,0,1,2,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191132,BHATPARA MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),3,Local body,2,SC,4,2,3,4,6,10,7,11,7,6,0,0,0,0,3,4,4,12,3,16,5,8,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191102,BARASAT - I,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191105,HABRA - I,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,17,7,6,11,10,11,8,8,14,4,0,0,0,0,7,15,9,10,4,10,11,16,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191109,BARRACKPORE - II,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,4,7,2,3,4,3,2,2,2,3,0,0,0,0,3,0,1,1,1,2,2,1,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191113,HAROA,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,8,10,5,4,3,4,6,4,4,2,0,0,0,0,6,4,4,4,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191124,HABRA MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191131,NAIHATI MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,0,0,1,1,3,2,3,3,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191137,BARRACKPORE CANTONMENT BOARD,Urban,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,1,1,2,4,0,2,0,0,0,0,0,0,0,0,3,2,1,0,1,0,1,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191139,PANIHATI MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,3,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191148,TAKI MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191112,BASIRHAT - II,Rural,2,cat2,UPS (I-VIII),6,Other Govt. managed schools,2,SC,1,0,3,0,0,1,0,0,1,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191117,SANDESHKHALI - I,Rural,2,cat2,UPS (I-VIII),6,Other Govt. managed schools,2,SC,1,1,1,1,1,2,1,2,3,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191150,BIDHANNAGAR MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),6,Other Govt. managed schools,2,SC,5,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191109,BARRACKPORE - II,Rural,2,cat2,UPS (I-VIII),8,Unrecognized,2,SC,0,0,1,2,4,6,3,1,2,4,0,0,0,0,2,3,2,1,2,1,1,1,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191116,MINAKHAN,Rural,2,cat2,UPS (I-VIII),8,Unrecognized,2,SC,0,0,12,13,12,13,11,8,8,12,0,0,0,0,14,12,7,10,8,5,6,7,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191118,SANDESHKHALI - II,Rural,2,cat2,UPS (I-VIII),8,Unrecognized,2,SC,4,2,1,0,0,1,0,0,0,1,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191126,MADHYAMGRAM MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),8,Unrecognized,2,SC,3,2,1,2,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191130,KANCHRAPARA MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),8,Unrecognized,2,SC,0,0,4,1,1,1,0,3,1,2,0,0,0,0,1,2,3,2,1,2,0,3,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191101,AMDANGA,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,17,18,8,23,0,0,0,0,0,0,0,0,20,11,12,15,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191102,BARASAT - I,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,31,38,37,43,0,0,0,0,0,0,0,0,39,39,34,53,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191103,BARASAT - II,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,26,24,26,34,0,0,0,0,0,0,0,0,13,38,23,34,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191104,DEGANGA,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,21,42,29,45,0,0,0,0,0,0,0,0,28,34,26,67,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191105,HABRA - I,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,15,18,11,21,0,0,0,0,0,0,0,0,10,17,16,14,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191106,HABRA - II,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,4,7,6,13,0,0,0,0,0,0,0,0,6,17,4,9,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191107,RAJARHAT,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,15,11,21,22,0,0,0,0,0,0,0,0,22,13,19,20,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191108,BARRACKPORE - I,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,5,5,7,23,0,0,0,0,0,0,0,0,6,5,5,7,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191109,BARRACKPORE - II,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,26,21,17,24,0,0,0,0,0,0,0,0,23,29,29,21,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191110,BADURIA,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,13,47,10,7,0,0,0,0,0,0,0,0,10,38,8,11,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191111,BASIRHAT - I,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,15,10,3,10,0,0,0,0,0,0,0,0,7,19,1,17,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191112,BASIRHAT - II,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,0,0,0,1,4,6,6,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191113,HAROA,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,75,68,65,75,0,0,0,0,0,0,0,0,92,81,47,99,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191114,HASNABAD,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,57,40,45,45,0,0,0,0,0,0,0,0,39,48,42,59,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191115,HINGALGANJ,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,52,45,44,61,0,0,0,0,0,0,0,0,44,53,30,73,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191116,MINAKHAN,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,78,97,80,100,0,0,0,0,0,0,0,0,82,86,66,110,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191117,SANDESHKHALI - I,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,32,64,55,46,0,0,0,0,0,0,0,0,51,51,47,70,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191118,SANDESHKHALI - II,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,50,52,41,60,0,0,0,0,0,0,0,0,44,53,34,40,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191119,SWARUPNAGAR,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,24,23,24,36,0,0,0,0,0,0,0,0,19,13,18,43,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191120,BAGDAH,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,63,75,60,96,0,0,0,0,0,0,0,0,54,53,60,80,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191121,BONGAON,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,43,53,63,70,0,0,0,0,0,0,0,0,46,51,63,58,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191122,GAIGHATA,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,38,29,49,49,0,0,0,0,0,0,0,0,31,25,25,37,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191126,MADHYAMGRAM MUNICIPALITY,Urban,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191129,HALISAHAR MUNICIPALITY,Urban,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,5,6,3,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191138,KHARDAHA MUNICIPALITY,Urban,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,20,32,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191143,NORTH DUM DUM MUNICIPALITY,Urban,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191145,NEW BARRACKPORE MUNICIPALITY,Urban,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,4,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191149,BONGAON MUNICIPALITY,Urban,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191104,DEGANGA,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191111,BASIRHAT - I,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,4,3,11,5,0,0,0,0,0,0,0,0,3,6,5,4,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191113,HAROA,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191117,SANDESHKHALI - I,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,5,6,4,6,0,0,0,0,0,0,0,0,2,5,5,3,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191119,SWARUPNAGAR,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191123,BARASAT MUNICIPALITY,Urban,3,cat3,HSS (I-XII),1,Department of Education,3,ST,7,0,8,6,5,6,6,5,5,6,6,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191124,HABRA MUNICIPALITY,Urban,3,cat3,HSS (I-XII),1,Department of Education,3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191135,BARRACKPORE MUNICIPALITY,Urban,3,cat3,HSS (I-XII),1,Department of Education,3,ST,3,0,5,5,7,3,1,1,1,4,7,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191144,SOUTH DUM DUM MUNICIPALITY,Urban,3,cat3,HSS (I-XII),1,Department of Education,3,ST,1,0,3,0,1,3,2,1,4,1,2,7,7,3,2,0,1,1,0,2,1,2,0,5,4,3
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191148,TAKI MUNICIPALITY,Urban,3,cat3,HSS (I-XII),1,Department of Education,3,ST,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191150,BIDHANNAGAR MUNICIPALITY,Urban,3,cat3,HSS (I-XII),1,Department of Education,3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,2,1
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191150,BIDHANNAGAR MUNICIPALITY,Urban,3,cat3,HSS (I-XII),3,Local body,3,ST,0,0,4,7,4,8,4,2,3,2,7,0,4,2,5,3,1,4,4,6,1,3,5,5,2,2
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191102,BARASAT - I,Rural,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,1,2,2,0,3,4,1,5,5,0,0,0,1,1,0,0,1,5,1,2,6
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191107,RAJARHAT,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,2,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191123,BARASAT MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,2,5,1,0,2,2,4,1,1,2,2,1,4,3,1,1,3,3,5,2,1,3,3,1,7,7
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191127,RAJARHAT- GOPALPUR MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,2,3,0,1,1,1,0,2,0,1,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191129,HALISAHAR MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191130,KANCHRAPARA MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191132,BHATPARA MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191133,GARULIA MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,0,3,4,3,2,3,4,2,6,3,4,3,3,2,2,1,1,3,2,4,3,5,2,1,3
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191135,BARRACKPORE MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191141,BARANAGAR MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,2
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191144,SOUTH DUM DUM MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,0,1,0,2,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191150,BIDHANNAGAR MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,2,1,0,1,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191150,BIDHANNAGAR MUNICIPALITY,Urban,3,cat3,HSS (I-XII),8,Unrecognized,3,ST,0,0,0,1,0,0,0,0,1,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191108,BARRACKPORE - I,Rural,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,10,3,7,5,5,3,2,4,12,0,3,2,4,10,5,3,9,5,3,2,10,3,3,1
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191136,NORTH BARRACKPORE MUNICIPALITY,Rural,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,4,3,3,3,2,2,5,2,3,1,2,2,3,3,2,2,3,4,3,3,2,4,2,2
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191130,KANCHRAPARA MUNICIPALITY,Urban,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,2,3,3,1,2,1,5,2,3,1,7,4,4,3,3,4,1,5,2,1,5,1,4,1
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191132,BHATPARA MUNICIPALITY,Urban,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,2,1,2,5,4,2,1,2,2,2,0,2,1,3,0,1,0,1,1,2,1,0,1,0
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191135,BARRACKPORE MUNICIPALITY,Urban,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,10,6,8,9,5,8,12,8,13,21,12,8,8,6,7,14,3,7,9,10,12,23,23,4
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191136,NORTH BARRACKPORE MUNICIPALITY,Urban,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,8,12,12,7,9,8,7,8,10,6,9,13,6,8,6,6,6,6,10,7,7,3,8,11
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191142,DUM DUM MUNICIPALITY,Urban,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,6,5,6,7,7,4,4,9,5,5,4,2,2,6,5,6,4,6,5,4,3,2,0,1
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191150,BIDHANNAGAR MUNICIPALITY,Urban,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,6,5,5,5,3,3,7,8,5,1,2,2,6,7,4,3,4,3,5,2,3,1,0,1
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191101,AMDANGA,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,2,2,2,7,8,2,9,4,0,0,0,0,6,6,5,3,14,8,8,9
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191102,BARASAT - I,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,6,4,6,3,9,6,4,6,0,0,0,0,6,2,2,4,10,3,5,9
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191103,BARASAT - II,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,7,9,4,8,7,4,0,1,0,0,0,0,7,9,6,3,13,7,3,4
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191104,DEGANGA,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,14,19,7,10,12,6,5,8,0,0,0,0,17,19,9,15,29,16,4,8
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191105,HABRA - I,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,31,28,19,34,26,16,22,15,0,0,0,0,22,22,30,32,41,22,20,12
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191106,HABRA - II,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,16,10,18,13,21,20,13,7,0,0,0,0,21,15,16,16,22,13,8,8
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191107,RAJARHAT,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,2,1,3,4,3,3,5,6,0,0,0,0,2,4,3,4,0,2,4,2
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191108,BARRACKPORE - I,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,26,23,18,17,23,22,14,26,0,0,0,0,1,1,8,3,4,3,19,13
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191109,BARRACKPORE - II,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,15,17,13,22,18,16,11,9,0,0,0,0,18,14,18,14,13,17,6,7
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191110,BADURIA,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,8,8,8,12,17,5,8,12,0,0,0,0,13,7,6,5,16,11,15,12
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191111,BASIRHAT - I,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,8,12,19,2,14,8,2,7,0,0,0,0,6,25,4,6,22,10,7,5
2019-20,19,West Bengal,1911,NORTH 24 PARGANAS,191112,BASIRHAT - II,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,40,19,17,15,17,12,8,16,0,0,0,0,32,29,24,19,49,32,21,12
